Date,AAPL,MSFT,GOOGL,AMZN
2001-12-31,0.028168153241096006,0.03177058491315443,,-0.044169570374763656
2002-01-31,0.12876934811512752,-0.038340091640180485,,0.31146026529685433
2002-02-28,-0.12216908612218425,-0.08428790912555162,,-0.006342538939390185
2002-03-31,0.09078487620309961,0.03376777680528331,,0.014184383971608927
2002-04-30,0.02534731335899232,-0.13347699277950242,,0.16713293061710655
2002-05-31,-0.03996834325209164,-0.025832665673374722,,0.09227077407540119
2002-06-30,-0.23948308075040847,0.07444523669788561,,-0.10861215534586
2002-07-31,-0.13882744092176424,-0.12285218247744756,,-0.11076919849102318
2002-08-31,-0.03342003880836697,0.02292687916974412,,0.03390996803293711
2002-09-30,-0.016947945401335818,-0.10880212785030341,,0.06626512657409722
2002-10-31,0.10827280327974087,0.22245054234122508,,0.21531696387045685
